Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh;
22580;0;7;0;0;1;3;15;A01;
22581;0;7;0;0;2;1;2;A01;
22581;0;7;0;0;2;4;2;B01;
22582;0;7;0;0;2;8;19;A01;
22582;0;7;0;0;2;1;1;B01;
22583;0;7;0;8;2;8;1;A01;
22583;0;7;0;0;2;1;16;B01;
22584;0;7;0;0;2;4;2;B01;
22584;0;7;0;0;2;1;2;A01;
22585;0;7;0;0;2;1;11;A01;
22585;0;7;0;0;2;1;1;B01;
22586;0;7;0;0;0;3;15;B01;
22586;0;30;0;0;0;9;17;A01;
22587;0;17;0;0;2;3;0;B01;
22587;0;7;0;0;2;1;5;A01;
22588;0;7;0;0;0;4;2;B01;
22588;0;7;0;0;2;1;2;A01;
22589;0;7;0;0;0;1;15;B01;
22589;0;7;0;0;0;1;17;A01;
22590;0;1;0;0;2;1;2;Y01;
22590;0;13;0;0;0;8;2;A01;
22591;0;33;0;0;2;1;1;B01;
22591;0;7;0;0;2;7;15;A01;
22592;0;7;0;0;0;4;23;C01;
22592;0;7;0;0;2;4;23;B01;
22592;0;7;0;0;2;1;1;A01;
22593;0;7;0;0;2;2;5;A01;
22593;0;7;0;0;2;2;1;B01;
22594;0;7;0;0;1;1;1;A01;
22595;0;2;0;0;2;4;2;B01;
22595;0;7;0;0;2;1;2;A01;
22596;0;7;0;0;1;2;2;A01;
22597;0;31;0;0;0;2;17;A01;
22597;0;7;0;0;2;6;15;B01;
22598;0;7;0;0;2;3;0;A01;
22598;0;7;0;0;2;2;1;B01;
22599;0;7;0;0;1;1;15;A01;
22600;0;31;0;0;2;2;1;B01;
22600;0;7;0;0;2;4;10;A01;
22601;0;2;0;0;1;1;1;A01;
22602;1;99;0;0;1;0;0;A01;
22603;0;7;0;1;2;1;1;A01;
22603;0;10;0;12;2;3;1;B01;
22604;0;7;0;0;1;3;1;A01;
22605;0;33;0;0;2;7;1;B01;
22605;0;7;0;0;2;7;15;A01;
22606;0;7;0;0;2;7;15;A01;
22606;0;33;0;0;2;1;1;B01;
22607;0;7;0;0;0;4;1;B01;
22607;0;7;0;0;2;1;2;A01;
22608;0;30;0;3;0;1;1;A01;
22609;0;31;0;0;2;1;1;B01;
22609;0;7;0;0;2;2;1;A01;
22610;0;7;0;0;1;6;4;A01;
22611;1;7;0;0;0;0;1;A01;
22611;0;2;0;0;0;0;1;B01;
22612;0;7;0;0;1;2;1;A01;
22613;0;7;0;12;2;2;13;A01;
22613;0;7;0;0;2;1;1;B01;
22614;0;7;0;0;2;3;15;A01;
22614;0;33;0;0;2;1;1;B01;
22615;0;7;0;0;2;4;1;B01;
22615;0;7;0;0;2;1;1;A01;
22616;0;7;0;0;2;4;1;B01;
22616;0;7;0;0;2;1;1;A01;
22616;0;7;0;0;2;4;1;E01;
22616;0;7;0;0;2;4;1;C01;
22616;0;10;0;0;2;4;1;D01;
22617;0;7;0;0;1;3;15;A01;
22618;0;7;0;0;2;1;1;B01;
22618;0;7;0;0;2;1;13;A01;
22619;0;7;0;0;2;5;16;A01;
22619;0;33;0;0;2;1;1;B01;
22620;0;7;0;0;2;8;1;B01;
22620;0;7;0;0;2;1;15;A01;
22621;0;7;0;0;1;2;15;A01;
22622;0;7;0;0;2;1;2;A01;
22622;0;7;0;0;2;4;2;B01;
22623;1;7;0;0;2;2;0;B01;
22623;0;33;0;0;2;4;1;A01;
22624;0;31;0;0;1;1;1;A01;
22625;0;7;0;0;1;1;1;A01;
22626;0;7;0;0;2;1;1;B01;
22626;0;7;0;0;2;1;13;A01;
22627;0;37;1;1;2;1;1;A01;
22627;0;7;0;0;2;6;1;E01;
22627;0;10;0;0;0;1;1;B01;
22628;0;1;0;0;2;8;1;B01;
22628;0;7;0;0;2;0;0;A01;
22629;0;7;0;0;2;3;1;B01;
22629;0;30;0;0;2;1;1;A01;
22630;0;7;0;0;2;4;2;D01;
22630;0;7;0;0;2;4;2;E01;
22630;0;7;0;0;2;1;2;A01;
22630;0;7;0;0;2;9;2;C01;
22630;0;7;0;0;2;9;2;B01;
22631;0;30;0;0;2;1;1;B01;
22631;0;7;0;0;2;2;1;A01;
22632;0;7;0;0;2;5;2;B01;
22632;0;33;0;0;2;0;2;A01;
22633;0;14;0;0;2;1;1;B01;
22633;0;7;0;0;2;8;1;A01;
22634;0;33;0;0;0;1;1;B01;
22634;0;7;0;0;2;2;10;A01;
22635;0;7;0;0;2;3;15;A01;
22635;0;33;0;0;2;7;1;B01;
22636;0;7;0;0;2;2;15;B01;
22636;0;30;0;0;2;2;17;A01;
22637;0;7;0;0;1;1;1;A01;
22638;0;31;0;0;2;2;17;A01;
22638;0;10;0;0;2;3;15;B01;
22639;0;7;0;0;2;6;23;B01;
22639;0;33;0;0;2;2;1;A01;
22640;0;7;0;0;2;1;2;B01;
22640;0;7;0;0;2;1;2;C01;
22640;0;7;0;0;2;4;2;A01;
22641;0;30;0;0;2;8;1;B01;
22641;0;7;0;0;2;1;1;A01;
22642;0;2;0;0;2;1;13;A01;
22642;0;33;0;0;2;1;23;B01;
22643;0;7;0;0;2;1;15;A01;
22643;0;7;0;0;2;8;23;B01;
22644;0;7;0;0;2;7;1;B01;
22644;0;7;0;0;2;1;19;A01;
22645;0;7;0;0;2;6;1;B01;
22645;0;7;0;0;2;6;2;A01;
22646;0;10;0;0;1;2;1;A01;
22647;0;7;0;0;2;1;1;B01;
22647;0;7;0;0;2;2;15;A01;
22647;0;7;0;0;2;1;23;C01;
22648;0;7;0;0;2;3;1;A01;
22648;0;32;0;0;2;7;1;B01;
22649;0;7;0;6;0;1;15;A01;
22650;1;7;0;0;2;0;0;Z01;
22650;0;34;0;0;2;0;0;B01;
22651;0;7;0;0;2;1;2;A01;
22651;0;7;0;0;2;4;1;B01;
22652;0;7;0;1;0;0;1;A01;
22653;0;7;0;0;2;1;1;A01;
22653;0;13;0;0;2;6;19;B01;
22654;0;1;0;0;2;7;5;A01;
22654;0;7;0;0;9;1;1;B01;
22655;0;7;0;6;0;7;1;A01;
22655;0;7;0;0;0;1;1;B01;
22656;0;7;0;0;2;8;15;A01;
22656;0;7;0;0;2;1;1;B01;
22657;0;7;0;8;0;1;6;A01;
22658;0;7;0;0;2;1;9;A01;
22658;0;33;0;0;2;7;1;B01;
22659;0;1;0;0;2;4;1;A01;
22659;0;7;0;0;2;2;1;B01;
22660;0;7;0;0;2;3;1;B01;
22660;0;7;0;0;2;9;6;A01;
22661;0;7;0;9;0;2;5;A01;
22662;0;7;0;0;2;3;1;B01;
22662;0;7;0;0;2;3;1;A01;
22663;0;7;0;0;2;4;1;D01;
22663;0;7;0;0;2;4;1;C01;
22663;0;7;0;0;2;1;1;A01;
22663;0;7;0;0;2;4;1;B01;
22664;0;7;0;0;1;1;16;A01;
22665;0;7;0;0;2;2;2;A01;
22665;0;7;0;0;2;6;1;C01;
22665;0;10;0;0;2;6;1;B01;
22666;0;33;0;0;2;7;14;A01;
22666;0;7;0;0;2;3;1;B01;
22667;0;7;0;0;2;5;23;B01;
22667;0;30;0;0;2;1;2;A01;
22668;0;7;0;0;2;0;16;B01;
22668;0;34;0;0;2;8;2;A01;
22669;1;7;0;0;2;1;2;Z01;
22669;0;7;0;0;2;4;1;B01;
22670;0;7;0;0;2;6;1;B01;
22670;0;7;0;0;2;2;2;A01;
22671;0;7;0;0;2;7;1;B01;
22671;0;7;0;0;2;1;1;A01;
22672;0;32;0;0;0;8;0;A01;
22673;0;7;0;6;0;3;13;A01;
22674;0;10;0;0;1;1;1;A01;
22675;0;15;0;8;2;2;1;B01;
22675;0;7;0;0;2;8;13;A01;
22676;0;31;0;0;2;1;16;B01;
22676;0;7;0;0;2;5;19;A01;
22677;0;7;0;0;1;0;1;A01;
22678;0;7;0;0;1;2;15;A01;
22679;0;7;0;13;0;7;14;A01;
22680;0;7;0;0;2;0;9;A01;
22680;0;7;0;0;2;2;1;B01;
22681;0;7;0;0;2;1;15;A01;
22681;0;33;0;0;2;1;1;B01;
22682;0;10;0;0;2;1;1;B01;
22682;0;17;0;0;2;3;13;A01;
22683;0;7;0;0;1;1;1;A01;
22684;0;1;0;0;2;1;7;A01;
22684;0;7;0;0;2;1;15;B01;
22685;0;7;0;0;2;3;1;A01;
22685;0;7;0;0;2;3;1;B01;
22686;0;7;0;0;2;3;1;B01;
22686;0;30;0;0;2;1;1;A01;
22687;0;7;0;0;2;5;1;A01;
22687;0;7;0;0;2;2;1;B01;
22688;0;7;0;0;1;0;15;A01;
22689;0;1;0;0;2;7;0;B01;
22689;0;7;0;0;2;8;0;A01;
22690;0;7;0;0;2;1;1;A01;
22690;0;7;0;0;2;4;1;B01;
22690;0;7;0;0;2;4;1;C01;
22691;0;7;0;13;0;1;14;A01;
22692;0;7;0;0;2;1;1;B01;
22692;0;1;0;0;2;0;5;A01;
22693;0;7;0;0;2;2;1;A01;
22693;0;7;0;0;2;5;19;B01;
22694;0;7;0;0;1;3;7;A01;
22695;0;7;0;0;9;2;20;A01;
22695;0;1;0;0;2;1;1;B01;
22696;0;7;0;0;2;1;1;B01;
22696;0;7;0;0;2;1;13;A01;
22697;0;10;0;1;1;2;1;A01;
22698;0;7;0;0;1;7;1;A01;
22699;0;7;0;0;2;0;1;A01;
22699;0;1;0;0;2;0;1;B01;
22700;0;7;0;0;2;2;16;A01;
22700;0;7;0;0;2;8;0;B01;
22701;0;7;0;0;2;1;1;A01;
22701;0;7;0;0;2;4;1;B01;
22702;0;13;0;0;2;8;9;B01;
22702;0;7;0;0;2;1;1;A01;
22703;0;7;0;0;0;5;1;B01;
22703;0;32;0;0;2;1;0;A01;
22704;0;33;0;0;0;1;0;A01;
22705;0;7;0;0;1;2;1;A01;
22706;0;7;0;0;2;3;1;B01;
22706;0;7;0;11;2;2;13;A01;
22707;0;7;0;0;2;1;1;A01;
22707;0;7;0;0;0;4;1;B01;
22708;1;32;0;0;0;0;0;A01;
22709;0;7;0;0;1;3;1;A01;
22710;0;7;0;0;2;1;1;A01;
22710;0;7;0;0;0;4;1;B01;
22711;0;30;0;8;0;0;0;A01;
22712;0;7;0;0;1;1;15;A01;
22713;0;7;0;1;2;0;1;A01;
22713;0;10;0;1;2;0;1;B01;
22714;0;7;0;0;2;2;10;A01;
22714;0;1;0;0;2;1;19;B01;
22715;0;37;1;0;1;7;1;A01;
22716;0;7;0;0;2;7;1;B01;
22716;0;33;0;0;2;1;21;A01;
22717;0;7;0;0;1;8;1;A01;
22718;0;7;0;0;2;1;5;A01;
22718;0;7;0;0;2;1;1;B01;
22719;0;7;0;0;2;4;1;C01;
22719;0;7;0;0;2;1;1;A01;
22719;0;7;0;0;2;4;1;B01;
22720;0;7;0;0;1;7;1;A01;
22721;0;32;0;0;2;7;1;B01;
22721;0;7;0;0;2;8;13;A01;
22722;0;33;0;0;0;7;21;A01;
22723;0;30;0;0;2;7;1;B01;
22723;0;7;0;0;2;3;9;A01;
22724;0;7;0;0;1;4;4;A01;
22725;0;1;0;0;2;1;1;A01;
22725;0;7;0;0;2;3;1;B01;
22726;0;7;0;0;2;3;1;B01;
22726;1;7;0;0;2;2;1;Z01;
22727;0;7;0;0;1;2;1;A01;
22728;0;31;0;0;2;7;1;B01;
22728;1;7;0;0;2;0;9;A01;
22729;0;33;0;0;2;1;1;B01;
22729;0;7;0;0;2;3;19;A01;
22730;0;7;0;0;2;1;1;A01;
22730;0;7;0;8;2;3;1;B01;
22731;1;7;0;0;2;1;9;Z01;
22731;0;30;0;0;2;1;1;B01;
22732;0;15;0;0;2;4;1;B01;
22732;0;30;0;0;2;1;9;A01;
22733;0;7;0;0;2;4;1;B01;
22733;0;7;0;0;2;1;1;A01;
22734;0;7;0;13;0;1;13;A01;
22735;0;10;0;0;2;5;1;B01;
22735;0;3;0;0;2;1;1;A01;
22736;0;30;0;0;2;0;1;B01;
22736;0;7;0;0;2;1;1;A01;
22737;0;30;0;0;0;1;0;A01;
22738;0;7;0;0;2;1;1;A01;
22738;0;1;0;0;2;7;19;B01;
22739;0;7;0;1;2;5;15;A01;
22739;0;7;0;0;2;1;1;B01;
22740;0;1;0;0;2;7;19;A01;
22740;0;34;0;0;2;1;1;B01;
22741;0;7;0;0;2;1;17;A01;
22741;0;14;0;0;2;6;9;B01;
22742;0;7;0;0;2;1;15;B01;
22742;0;7;0;0;2;0;17;A01;
22743;0;7;0;1;2;1;1;A01;
22743;0;33;0;0;2;3;1;B01;
22744;0;7;0;0;2;3;10;A01;
22744;0;33;0;0;2;1;1;B01;
22745;0;7;0;0;2;3;1;A01;
22745;0;7;0;0;2;5;1;B01;
22746;0;7;0;0;2;4;0;B01;
22746;0;33;0;0;2;1;0;A01;
22747;0;7;0;0;2;6;16;A01;
22747;0;7;0;0;2;2;1;B01;
22748;0;36;0;0;2;3;13;A01;
22748;0;7;0;0;2;3;1;B01;
22749;0;7;0;0;1;1;1;A01;
22750;1;7;0;0;2;0;0;A01;
22750;0;1;0;0;2;1;0;B01;
22751;0;7;0;0;2;1;15;A01;
22751;0;99;0;0;2;4;1;B01;
22752;0;7;0;0;2;3;9;A01;
22752;0;7;0;0;2;1;1;B01;
22753;1;10;0;0;1;1;1;A01;
22754;1;7;0;0;2;1;1;A01;
22754;0;7;0;0;2;4;23;B01;
22755;0;7;0;0;2;8;15;A01;
22755;0;2;0;0;2;8;2;B01;
22756;0;7;0;0;1;3;1;A01;
22757;0;7;0;13;0;0;14;A01;
22758;0;30;0;0;2;1;1;A01;
22758;0;7;0;0;2;5;16;B01;
22759;0;38;1;0;2;1;1;B01;
22759;0;7;0;0;2;1;1;A01;
22760;0;10;0;0;1;1;1;A01;
22761;0;7;0;0;2;4;1;B01;
22761;0;30;0;0;2;1;1;A01;
22762;0;7;0;0;1;1;1;A01;
22763;0;10;0;0;1;1;1;A01;
22764;0;7;0;0;2;4;23;B01;
22764;0;30;0;0;2;1;1;A01;
22765;1;30;0;0;2;2;0;A01;
22766;0;7;0;0;1;1;1;A01;
22767;0;7;0;0;1;1;1;A01;
22768;0;7;0;0;1;2;1;A01;
22769;0;7;0;0;2;3;1;B01;
22769;0;1;0;0;2;1;5;A01;
22770;0;7;0;0;2;2;1;B01;
22770;0;31;0;0;2;2;15;A01;
22771;0;7;0;0;2;7;1;A01;
22771;0;7;0;0;2;1;1;B01;
22772;0;7;0;0;1;0;16;A01;
22773;0;7;0;0;2;1;9;B01;
22773;0;1;0;0;2;8;5;A01;
22774;0;7;0;0;2;8;15;B01;
22774;0;32;0;0;2;7;3;A01;
22775;0;7;0;0;2;4;1;B01;
22775;0;7;0;0;2;1;1;A01;
22776;0;7;0;0;2;1;1;B01;
22776;0;7;0;0;2;3;9;A01;
22777;0;7;0;0;2;4;1;B01;
22777;0;1;0;0;2;1;1;A01;
22778;0;7;0;0;2;2;15;A01;
22778;0;7;0;0;2;3;1;B01;
22779;0;7;0;0;2;1;1;A01;
22779;0;7;0;0;2;7;15;B01;
22780;0;7;0;0;2;1;1;A01;
22780;0;1;0;0;2;4;1;B01;
22781;0;1;0;0;2;8;19;B01;
22781;1;7;0;0;2;1;1;A01;
22782;0;7;0;0;2;2;15;A01;
22782;0;31;0;0;2;0;17;B01;
22783;0;30;0;0;2;7;1;B01;
22783;1;7;0;0;2;1;5;Z01;
22784;0;2;0;0;2;1;1;A01;
22784;0;7;0;0;2;5;9;B01;
22785;0;7;0;6;0;1;21;A01;
22786;0;7;0;0;2;1;15;A01;
22786;0;33;0;0;2;1;1;B01;
22787;0;7;0;0;2;1;2;A01;
22787;0;7;0;0;2;4;2;B01;
22788;0;7;0;1;1;1;6;A01;
22789;0;7;0;0;2;5;15;B01;
22789;0;7;0;0;2;2;1;A01;
22790;0;7;0;0;2;1;15;A01;
22790;0;33;0;0;2;1;15;B01;
22791;0;7;0;0;2;0;10;A01;
22791;0;33;0;0;2;0;1;B01;
22792;0;2;0;0;2;1;9;A01;
22792;0;7;0;0;2;5;1;B01;
22793;0;7;0;0;2;2;15;B01;
22793;1;7;0;0;2;0;1;A01;
22794;0;30;0;0;1;1;1;A01;
22795;0;30;0;0;1;1;1;A01;
22796;0;7;0;0;1;1;1;A01;
22797;0;7;0;6;0;9;13;A01;
22798;0;7;0;0;2;1;15;A01;
22798;0;2;0;0;2;7;1;B01;
22799;0;1;0;0;2;1;1;B01;
22799;0;7;0;0;2;2;15;A01;
22800;0;7;0;0;2;3;1;A01;
22800;0;33;0;0;2;1;1;B01;
22801;0;7;0;0;1;2;1;A01;
22802;0;7;0;0;1;4;1;B01;
22802;0;7;0;0;1;1;1;A01;
22803;0;7;0;0;2;5;15;A01;
22803;0;34;0;0;2;1;21;B01;
22804;0;7;0;0;2;1;1;B01;
22804;0;10;0;8;2;5;15;A01;
22805;0;7;0;0;2;4;1;B01;
22805;0;7;0;0;2;4;1;C01;
22805;0;7;0;0;2;1;1;A01;
22806;0;7;0;0;2;4;2;C01;
22806;0;10;0;0;2;4;2;B01;
22806;0;7;0;0;2;1;2;A01;
22807;0;10;0;0;0;4;23;C01;
22807;0;7;0;0;2;4;23;B01;
22807;0;7;0;0;2;1;2;A01;
22808;2;7;0;0;2;3;13;A01;
22808;0;7;0;0;2;8;1;B01;
22809;0;7;0;0;2;1;10;A01;
22809;0;31;0;0;2;1;17;B01;
22810;0;7;0;0;1;3;16;A01;
22811;0;10;0;0;2;1;1;B01;
22811;0;31;0;0;2;3;1;A01;
22812;0;2;0;0;1;1;1;A01;
22812;0;2;0;0;2;1;2;B01;
22813;0;30;0;0;0;0;1;A01;
22814;1;10;0;1;0;1;13;A01;
22815;0;7;0;6;0;3;1;A01;
22816;0;7;0;0;1;1;1;A01;
22817;0;7;0;0;2;7;14;A01;
22817;0;7;0;0;0;4;8;B01;
22818;0;7;0;8;1;4;4;A01;
22819;0;7;0;0;2;8;15;B01;
22819;0;7;0;0;2;2;1;A01;
22820;0;7;0;0;0;0;1;A01;
22821;0;7;0;0;2;1;15;A01;
22821;0;33;0;0;2;1;1;B01;
22822;0;7;0;0;2;1;1;B01;
22822;0;7;0;0;2;1;19;A01;
22823;0;7;0;6;0;1;1;A01;
22824;0;7;0;0;1;1;4;A01;
22825;0;1;0;0;2;8;19;B01;
22825;0;7;0;0;2;3;1;A01;
22826;0;7;0;0;2;6;10;B01;
22826;0;33;0;0;2;1;8;A01;
22827;0;33;0;0;2;2;19;A01;
22827;0;7;0;0;2;7;1;B01;
22828;0;7;0;0;1;3;1;A01;
22829;0;7;0;0;2;3;1;B01;
22829;0;7;0;0;2;3;13;A01;
22830;0;7;0;1;0;3;14;A01;
22831;0;7;0;0;2;8;1;B01;
22831;0;7;0;0;2;1;1;A01;
22832;0;7;0;0;2;1;1;A01;
22832;0;7;0;0;2;4;1;B01;
22833;0;7;0;0;2;3;0;B01;
22833;0;7;0;0;2;3;15;A01;
22834;0;7;0;6;0;3;1;A01;
22835;0;7;0;0;2;4;2;B02;
22835;0;7;0;0;2;1;2;A01;
22836;0;7;0;0;0;3;5;A01;
22836;0;7;0;0;2;3;1;B02;
22836;0;10;0;0;2;1;1;C03;
22836;0;7;0;0;2;3;1;D04;
22837;0;10;0;0;9;2;2;A01;
22837;0;1;0;0;2;4;0;B02;
22838;1;7;0;0;1;3;1;A01;
22839;0;33;0;0;0;0;0;A01;
22840;0;7;0;0;2;7;13;A01;
22840;0;10;0;0;2;1;1;B02;
22841;0;7;0;0;2;2;6;A01;
22841;0;33;0;0;2;2;15;B02;
22842;0;7;0;13;0;2;1;A01;
22843;0;17;0;0;2;4;1;A01;
22843;0;17;0;0;2;2;1;B02;
22844;0;7;0;13;0;9;1;A01;
22845;0;30;0;14;0;2;15;A01;
22845;0;7;0;0;2;2;23;B02;
22846;0;7;0;6;0;2;1;A01;
22847;0;7;0;2;0;5;1;A01;
22848;0;10;0;8;0;2;0;A01;
22849;0;7;0;4;0;3;1;A01;
22850;0;15;0;0;2;4;2;B02;
22850;0;7;0;0;2;1;2;A01;
22851;0;7;0;6;0;1;1;A01;
22852;0;7;0;13;0;1;13;A01;
22853;0;7;0;0;2;3;1;A01;
22853;0;7;0;0;2;3;1;B02;
22853;0;7;0;0;2;1;1;C03;
22854;0;7;0;0;2;7;19;B02;
22854;0;7;0;0;2;1;1;A01;
22855;0;7;0;13;0;1;1;A01;
22856;0;2;0;0;2;1;0;A01;
22856;0;7;0;0;2;6;0;B02;
22857;0;7;0;0;1;3;1;A01;
22858;0;10;0;0;2;1;1;A01;
22858;0;7;0;0;0;4;2;B02;
22859;0;10;0;0;0;1;1;A01;
22860;0;10;0;4;0;3;0;A01;
22861;0;14;0;0;1;3;1;A01;
22862;0;7;0;0;1;3;0;A01;
22863;0;7;0;0;2;3;13;A01;
22863;0;38;1;0;2;6;1;B02;
22864;0;2;0;0;2;1;21;A01;
22864;0;2;0;0;0;3;23;B02;
22865;0;33;0;0;2;1;13;A01;
22865;0;7;0;0;2;3;1;B02;
22866;0;7;0;0;2;3;13;A01;
22866;0;7;0;4;2;4;1;B02;
22867;0;7;0;13;0;7;0;A01;
22868;0;10;0;0;2;2;2;A01;
22868;0;14;0;0;0;0;2;B02;
22869;0;7;0;14;0;1;1;A01;
22869;0;7;0;0;2;3;23;B02;
22870;0;7;0;0;2;2;1;A01;
22870;0;33;0;0;2;7;21;B02;
22871;0;7;0;3;2;1;13;A01;
22871;0;17;0;0;2;1;21;B02;
22872;0;7;0;8;0;1;0;A01;
22873;0;3;0;0;2;3;13;A01;
22873;0;1;0;0;2;1;1;B02;
22874;0;7;0;0;2;1;15;B01;
22874;0;7;0;0;2;1;1;A02;
22874;0;33;0;0;2;1;2;C03;
22875;0;2;0;6;0;2;1;A01;
22876;0;7;0;0;2;1;2;A01;
22876;0;7;0;0;2;4;2;B02;
22877;0;7;0;0;2;2;19;A01;
22877;0;1;0;0;2;7;1;B02;
22878;0;33;0;0;2;1;2;A01;
22878;0;7;0;0;0;8;15;B02;
22879;0;7;0;8;0;1;1;A01;
22880;0;7;0;0;2;1;17;A01;
22880;0;7;0;0;0;4;1;B02;
22881;0;7;0;0;2;1;2;A01;
22881;0;7;0;0;2;4;2;B02;
22881;0;7;0;0;2;4;2;C03;
22881;0;7;0;0;2;4;1;D04;
22882;0;7;0;2;0;2;14;A01;
22883;0;33;0;0;0;1;1;A01;
22884;0;33;0;0;0;1;1;A01;
22885;0;7;0;0;2;2;15;A01;
22885;0;7;0;0;2;3;1;B02;
22886;0;7;0;10;0;1;1;A01;
22887;0;30;0;0;0;0;0;A01;
22888;0;7;0;0;2;3;5;A01;
22888;0;7;0;0;2;3;1;B02;
22889;0;7;0;0;2;7;13;A01;
22889;0;7;0;0;2;1;1;B02;
22890;0;7;0;0;2;1;13;A01;
22890;0;7;0;0;2;1;1;B02;
22891;0;7;0;0;2;3;15;A01;
22891;0;7;0;0;2;1;1;B02;
22891;0;10;0;0;2;3;2;C03;
22892;0;7;0;0;2;2;15;A01;
22892;0;33;0;0;2;1;1;B02;
22893;0;7;0;6;2;5;13;A01;
22893;0;10;0;0;2;2;1;B02;
22893;0;10;0;0;2;1;1;C03;
22894;0;7;0;0;2;1;2;A01;
22894;0;7;0;0;2;4;2;B02;
22895;0;36;0;13;0;2;1;A01;
22896;0;7;0;0;1;2;1;A01;
22897;0;7;0;0;2;6;1;B02;
22897;0;33;0;0;2;1;1;A01;
22898;0;33;0;0;2;1;17;A01;
22898;0;7;0;0;2;1;1;B02;
22899;0;7;0;0;2;1;1;A01;
22899;0;7;0;0;2;3;19;B02;
22900;0;15;0;4;2;1;2;A01;
22900;0;7;0;0;2;5;1;C03;
22900;0;7;0;0;9;3;1;D04;
22900;0;7;0;0;9;1;1;E05;
22900;0;99;0;0;0;1;1;6,00 F;
22901;0;7;0;13;0;1;19;A01;
22902;0;30;0;0;2;3;21;A01;
22902;0;10;0;0;2;3;23;B02;
22903;0;17;0;0;0;6;1;A01;
22903;0;7;0;0;2;1;1;B02;
22904;0;10;0;0;2;2;0;A01;
22904;0;32;0;0;2;3;19;B02;
22905;0;7;0;0;2;1;1;A01;
22905;0;7;0;0;2;1;1;B02;
22905;0;7;0;0;2;1;1;C03;
22906;0;7;0;0;2;7;1;A01;
22906;0;7;0;0;2;1;1;B02;
22906;0;2;0;0;2;1;1;C03;
22907;0;10;0;0;2;1;2;A01;
22907;0;7;0;0;0;4;23;B02;
22908;0;7;0;6;0;3;1;A01;
22909;0;7;0;0;2;2;1;A01;
22909;0;7;0;0;2;3;19;B02;
22910;0;7;0;0;2;1;2;A01;
22910;0;7;0;0;0;4;2;B02;
22910;0;7;0;0;0;6;2;C03;
22911;0;7;0;4;0;3;13;A01;
22911;0;7;0;1;2;1;14;B02;
22911;0;7;0;0;2;4;1;C03;
22912;0;33;0;13;0;1;1;A01;
22913;0;7;0;5;0;8;14;A01;
22914;0;7;0;2;0;3;0;A01;
22915;0;10;0;0;2;2;2;A01;
22915;0;15;0;0;0;0;0;B02;
22916;0;7;0;16;0;0;1;A01;
22917;0;7;0;4;0;2;0;A01;
22918;0;7;0;0;2;6;11;A01;
22918;0;7;0;4;2;2;1;B02;
22918;0;7;0;0;2;1;2;C03;
22918;0;7;0;0;2;5;2;D04;
22918;0;10;0;0;2;5;2;E05;
22918;0;7;0;0;2;1;2;6,00 F;
22918;0;7;0;0;2;2;2;G07;
22918;0;7;0;0;2;3;2;H08;
22919;0;7;0;4;0;1;14;A01;
22919;0;7;0;0;2;1;1;B02;
22919;0;7;0;14;0;1;2;C03;
22920;0;7;0;0;2;2;1;A01;
22920;0;17;0;0;2;8;0;B02;
22921;0;7;0;4;0;0;14;A01;
22921;0;7;0;14;0;1;1;B02;
22922;0;14;0;0;2;2;21;A01;
22922;0;7;0;0;2;6;1;B02;
22923;0;7;0;0;1;1;0;A01;
22924;0;7;0;0;0;0;0;A01;
22925;0;7;0;;;;;B02;
22925;0;33;0;;;;;A01;
22926;0;7;0;0;2;8;15;A01;
22926;0;7;0;0;2;1;1;B02;
22927;0;7;0;0;2;2;2;A01;
22927;0;1;0;0;2;4;0;B02;
22928;0;7;0;0;2;1;19;A01;
22928;0;1;0;0;2;8;1;B02;
22929;0;7;0;0;2;1;1;B02;
22929;0;7;0;0;2;1;1;C03;
22929;0;7;0;0;2;1;13;A01;
22930;0;7;0;2;0;7;0;A01;
22931;0;7;0;3;0;1;1;A01;
22932;0;33;0;0;2;1;1;B02;
22932;0;7;0;0;2;5;15;A01;
22933;0;31;0;0;0;1;1;B02;
22933;0;7;0;0;0;2;15;A01;
22934;0;7;0;0;0;1;19;A01;
22934;0;33;0;0;2;1;19;B02;
22935;0;7;0;0;2;5;23;C03;
22935;0;7;0;0;2;4;23;B02;
22935;0;7;0;0;2;1;1;A01;
22936;0;14;0;0;1;0;19;A01;
22937;1;7;0;0;2;1;1;A01;
22937;0;2;0;0;2;1;1;B02;
22938;0;2;0;0;2;1;1;A01;
22938;0;7;0;0;2;1;17;B02;
22939;0;31;0;0;0;7;14;A01;
22940;0;7;0;8;0;8;1;A01;
22941;0;31;0;0;2;7;13;A01;
22941;0;33;0;0;2;8;1;B02;
22942;0;7;0;0;2;2;1;A01;
22942;0;7;0;0;2;2;1;B02;
22943;0;7;0;2;0;1;1;A01;
22944;0;33;0;1;0;1;1;A01;
22945;0;7;0;8;0;1;1;A01;
22946;0;7;0;2;0;1;1;A01;
22947;0;33;0;0;2;1;13;A01;
22947;0;7;0;0;2;1;1;B02;
22948;0;1;0;0;2;1;1;B02;
22948;0;7;0;0;2;1;1;A01;
22949;0;7;0;0;9;2;2;A01;
22949;0;1;0;0;2;3;1;B02;
22950;0;31;0;0;5;1;1;A01;
22951;0;32;0;0;2;1;1;A01;
22951;0;7;0;0;2;3;1;B02;
22952;0;30;0;0;2;1;3;B02;
22952;0;7;0;0;2;1;11;A01;
